"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1977","Moncton, New Brunswick","2011S0503305","Housing starts","Semi-detached units","Units","300","units","0","v42135929","36.1.3","6","","","","0"
"1977","Moncton, New Brunswick","2011S0503305","Housing starts","Row units","Units","300","units","0","v42135930","36.1.4","0","","","","0"
"1977","Moncton, New Brunswick","2011S0503305","Housing starts","Apartment and other unit types","Units","300","units","0","v42135931","36.1.5","22","","","","0"
"1977","Moncton, New Brunswick","2011S0503305","Housing under construction","Total units","Units","300","units","0","v42135962","36.2.1","287","","","","0"
"1977","Moncton, New Brunswick","2011S0503305","Housing under construction","Single-detached units","Units","300","units","0","v42135958","36.2.2","247","","","","0"
"1977","Moncton, New Brunswick","2011S0503305","Housing under construction","Semi-detached units","Units","300","units","0","v42135959","36.2.3","4","","","","0"
"1977","Moncton, New Brunswick","2011S0503305","Housing under construction","Row units","Units","300","units","0","v42135960","36.2.4","20","","","","0"
"1977","Moncton, New Brunswick","2011S0503305","Housing under construction","Apartment and other unit types","Units","300","units","0","v42135961","36.2.5","16","","","","0"
"1977","Moncton, New Brunswick","2011S0503305","Housing completions","Total units","Units","300","units","0","v42135992","36.3.1","535","","","","0"
"1977","Moncton, New Brunswick","2011S0503305","Housing completions","Single-detached units","Units","300","units","0","v42135988","36.3.2","509","","","","0"
"1977","Moncton, New Brunswick","2011S0503305","Housing completions","Semi-detached units","Units","300","units","0","v42135989","36.3.3","10","","","","0"
"1977","Moncton, New Brunswick","2011S0503305","Housing completions","Row units","Units","300","units","0","v42135990","36.3.4","0","","","","0"
"1977","Moncton, New Brunswick","2011S0503305","Housing completions","Apartment and other unit types","Units","300","units","0","v42135991","36.3.5","16","","","","0"
"1977","Montréal excluding Saint-Jérôme, Quebec","","Housing starts","Total units","Units","300","units","0","v42127730","10.1.1","27193","","","t","0"
"1977","Montréal excluding Saint-Jérôme, Quebec","","Housing starts","Single-detached units","Units","300","units","0","v42127731","10.1.2","9350","","","t","0"
"1977","Montréal excluding Saint-Jérôme, Quebec","","Housing starts","Semi-detached units","Units","300","units","0","v42127732","10.1.3","993","","","t","0"
"1977","Montréal excluding Saint-Jérôme, Quebec","","Housing starts","Row units","Units","300","units","0","v42127733","10.1.4","495","","","t","0"
"1977","Montréal excluding Saint-Jérôme, Quebec","","Housing starts","Apartment and other unit types","Units","300","units","0","v42127734","10.1.5","16355","","","t","0"
"1977","Montréal excluding Saint-Jérôme, Quebec","","Housing under construction","Total units","Units","300","units","0","v42127735","10.2.1","21058","","","t","0"
"1977","Montréal excluding Saint-Jérôme, Quebec","","Housing under construction","Single-detached units","Units","300","units","0","v42127736","10.2.2","3797","","","t","0"
"1977","Montréal excluding Saint-Jérôme, Quebec","","Housing under construction","Semi-detached units","Units","300","units","0","v42127737","10.2.3","508","","","t","0"
"1977","Montréal excluding Saint-Jérôme, Quebec","","Housing under construction","Row units","Units","300","units","0","v42127738","10.2.4","225","","","t","0"
"1977","Montréal excluding Saint-Jérôme, Quebec","","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127739","10.2.5","16528","","","t","0"
"1977","Montréal excluding Saint-Jérôme, Quebec","","Housing completions","Total units","Units","300","units","0","v42127740","10.3.1","31901","","","t","0"
"1977","Montréal excluding Saint-Jérôme, Quebec","","Housing completions","Single-detached units","Units","300","units","0","v42127741","10.3.2","11424","","","t","0"
"1977","Montréal excluding Saint-Jérôme, Quebec","","Housing completions","Semi-detached units","Units","300","units","0","v42127742","10.3.3","1167","","","t","0"
"1977","Montréal excluding Saint-Jérôme, Quebec","","Housing completions","Row units","Units","300","units","0","v42127743","10.3.4","734","","","t","0"
"1977","Montréal excluding Saint-Jérôme, Quebec","","Housing completions","Apartment and other unit types","Units","300","units","0","v42127744","10.3.5","18576","","","t","0"
"1977","Oshawa, Ontario","2011S0503532","Housing starts","Total units","Units","300","units","0","v42127745","11.1.1","2672","","","","0"
"1977","Oshawa, Ontario","2011S0503532","Housing starts","Single-detached units","Units","300","units","0","v42127746","11.1.2","842","","","","0"
"1977","Oshawa, Ontario","2011S0503532","Housing starts","Semi-detached units","Units","300","units","0","v42127747","11.1.3","458","","","","0"
"1977","Oshawa, Ontario","2011S0503532","Housing starts","Row units","Units","300","units","0","v42127748","11.1.4","684","","","","0"
"1977","Oshawa, Ontario","2011S0503532","Housing starts","Apartment and other unit types","Units","300","units","0","v42127749","11.1.5","688","","","","0"
"1977","Oshawa, Ontario","2011S0503532","Housing under construction","Total units","Units","300","units","0","v42127750","11.2.1","1944","","","","0"
"1977","Oshawa, Ontario","2011S0503532","Housing under construction","Single-detached units","Units","300","units","0","v42127751","11.2.2","453","","","","0"
"1977","Oshawa, Ontario","2011S0503532","Housing under construction","Semi-detached units","Units","300","units","0","v42127752","11.2.3","256","","","","0"
"1977","Oshawa, Ontario","2011S0503532","Housing under construction","Row units","Units","300","units","0","v42127753","11.2.4","657","","","","0"
"1977","Oshawa, Ontario","2011S0503532","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127754","11.2.5","578","","","","0"
"1977","Oshawa, Ontario","2011S0503532","Housing completions","Total units","Units","300","units","0","v42127755","11.3.1","3307","","","","0"
"1977","Oshawa, Ontario","2011S0503532","Housing completions","Single-detached units","Units","300","units","0","v42127756","11.3.2","911","","","","0"
"1977","Oshawa, Ontario","2011S0503532","Housing completions","Semi-detached units","Units","300","units","0","v42127757","11.3.3","574","","","","0"
"1977","Oshawa, Ontario","2011S0503532","Housing completions","Row units","Units","300","units","0","v42127758","11.3.4","645","","","","0"
"1977","Oshawa, Ontario","2011S0503532","Housing completions","Apartment and other unit types","Units","300","units","0","v42127759","11.3.5","1177","","","","0"
"1977","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing starts","Total units","Units","300","units","0","v42127760","12.1.1","7429","","","","0"
"1977","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing starts","Single-detached units","Units","300","units","0","v42127761","12.1.2","1450","","","","0"
"1977","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing starts","Semi-detached units","Units","300","units","0","v42127762","12.1.3","1164","","","","0"
"1977","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing starts","Row units","Units","300","units","0","v42127763","12.1.4","2535","","","","0"
"1977","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing starts","Apartment and other unit types","Units","300","units","0","v42127764","12.1.5","2280","","","","0"
"1977","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing under construction","Total units","Units","300","units","0","v42127765","12.2.1","5837","","","","0"
"1977","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing under construction","Single-detached units","Units","300","units","0","v42127766","12.2.2","605","","","","0"
"1977","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing under construction","Semi-detached units","Units","300","units","0","v42127767","12.2.3","744","","","","0"
"1977","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing under construction","Row units","Units","300","units","0","v42127768","12.2.4","1507","","","","0"
"1977","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127769","12.2.5","2981","","","","0"
"1977","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing completions","Total units","Units","300","units","0","v42127770","12.3.1","6730","","","","0"
"1977","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing completions","Single-detached units","Units","300","units","0","v42127771","12.3.2","1708","","","","0"
"1977","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing completions","Semi-detached units","Units","300","units","0","v42127772","12.3.3","660","","","","0"
"1977","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing completions","Row units","Units","300","units","0","v42127773","12.3.4","3169","","","","0"
"1977","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing completions","Apartment and other unit types","Units","300","units","0","v42127774","12.3.5","1193","","","","0"
"1977","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing starts","Total units","Units","300","units","0","v42127775","13.1.1","6965","","","","0"
"1977","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing starts","Single-detached units","Units","300","units","0","v42127776","13.1.2","1153","","","","0"
"1977","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing starts","Semi-detached units","Units","300","units","0","v42127777","13.1.3","1144","","","","0"
"1977","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing starts","Row units","Units","300","units","0","v42127778","13.1.4","2506","","","","0"
"1977","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing starts","Apartment and other unit types","Units","300","units","0","v42127779","13.1.5","2162","","","","0"
"1977","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing under construction","Total units","Units","300","units","0","v42127780","13.2.1","5030","","","","0"
"1977","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing under construction","Single-detached units","Units","300","units","0","v42127781","13.2.2","477","","","","0"
"1977","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing under construction","Semi-detached units","Units","300","units","0","v42127782","13.2.3","708","","","","0"
"1977","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing under construction","Row units","Units","300","units","0","v42127783","13.2.4","1243","","","","0"
"1977","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127784","13.2.5","2602","","","","0"
"1977","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing completions","Total units","Units","300","units","0","v42127785","13.3.1","5631","","","","0"
"1977","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing completions","Single-detached units","Units","300","units","0","v42127786","13.3.2","1076","","","","0"
